Order_ID,Order_Date,Region,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percent,Sales,Profit,Loss_Flag,,
865,09-12-2024,West,Grocery,Snacks,11,27.11,29.93,10,329.21,30.96,Profit,,
866,07-09-2023,Central,Furniture,Cabinet,17,244.32,483.69,0,8222.67,-4069.16,Loss,,
867,10-11-2023,South,Electronics,Laptop,16,568.37,697.25,15,11155.95,2062.01,Profit,,
868,10-11-2024,West,Office Supplies,Paper,10,4.33,7.09,10,70.85,-27.57,Loss,,
869,18-08-2024,West,Furniture,Chair,1,527.95,656.87,30,656.87,128.92,Profit,,
870,13-01-2024,East,Clothing,Jeans,15,57.46,61.19,15,917.89,56.05,Profit,,
871,29-04-2024,Central,Clothing,Shirt,9,50.98,60.62,20,545.59,86.77,Profit,,
872,20-07-2024,West,Furniture,Cabinet,7,693.8,763,5,5341.02,484.43,Profit,,
873,27-06-2024,Unknown,Grocery,Oil,7,5.58,8.07,5,56.51,17.42,Profit,,
874,19-12-2023,Central,Grocery,Beverages,2,15.3,23.03,5,46.05,15.44,Profit,,
875,11-03-2024,West,Grocery,Rice,9,19.45,36.69,0,330.19,155.17,Profit,,
876,17-07-2024,North,Grocery,Snacks,4,10.07,14.31,0,57.24,16.94,Profit,,
877,05-12-2023,Unknown,Grocery,Rice,9,13.6,21.7,20,195.32,72.89,Profit,,
878,27-12-2023,North,Grocery,Beverages,18,3.49,6.37,5,114.58,-51.75,Loss,,
879,20-12-2024,North,Office Supplies,Stapler,17,7.69,8.83,0,150.1,19.39,Profit,,
880,09-04-2024,Central,Electronics,Monitor,15,586.97,554.78,20,8321.75,-482.76,Loss,,
881,05-10-2023,Central,Clothing,T-shirt,4,67.63,71.04,20,284.17,13.63,Profit,,
882,10-11-2023,East,Furniture,Bed,7,150.94,183.5,15,1284.48,227.91,Profit,,
883,15-09-2023,South,Clothing,Shirt,13,78.28,119.97,15,1559.61,542.01,Profit,,
884,25-08-2023,Central,Grocery,Snacks,13,10.95,15.93,0,207.12,64.78,Profit,,
885,04-05-2023,West,Office Supplies,Stapler,16,46.04,49.28,5,788.52,51.8,Profit,,
886,17-07-2023,North,Clothing,Shoes,12,29.44,36.35,15,436.19,82.96,Profit,,
887,20-11-2023,North,Electronics,Mobile,10,816.37,834.86,15,8348.64,184.95,Profit,,
888,03-05-2023,East,Clothing,Jacket,19,126.47,178.85,5,3398.24,995.22,Profit,,
889,02-07-2024,East,Office Supplies,Stapler,8,22.23,25.51,0,204.12,26.25,Profit,,
890,07-12-2024,South,Electronics,Laptop,18,476.73,616.96,15,11105.33,2524.19,Profit,,
891,09-07-2023,West,Grocery,Oil,5,16.92,29.01,0,145.05,60.44,Profit,,
892,16-07-2023,Central,Electronics,Headphones,3,189.55,220.15,0,660.44,91.79,Profit,,
893,10-08-2023,North,Furniture,Table,19,201.75,259.55,15,4931.39,1098.1,Profit,,
894,10-05-2024,West,Grocery,Oil,15,8.7,11.26,5,168.87,38.34,Profit,,
895,11-10-2023,North,Furniture,Sofa,9,531.87,701.67,20,6315.03,1528.17,Profit,,
896,26-08-2024,Central,Grocery,Rice,11,12.94,22.24,0,244.61,102.23,Profit,,
897,21-06-2024,West,Electronics,Tablet,8,871.84,1022.61,20,8180.85,1206.17,Profit,,
898,03-09-2024,South,Office Supplies,Stapler,14,37.76,58.1,15,813.43,284.79,Profit,,
899,17-10-2023,Central,Grocery,Rice,15,9.91,12.57,5,188.55,39.84,Profit,,
900,13-04-2023,West,Electronics,Monitor,10,752.27,1247.29,0,12472.91,4950.19,Profit,,
901,18-07-2023,Central,Office Supplies,Paper,15,27.49,50.7,5,760.48,348.07,Profit,,
902,31-10-2023,South,Furniture,Cabinet,9,372.76,576.28,20,5186.53,1831.72,Profit,,
903,21-08-2023,West,Furniture,Chair,6,606.95,970.97,0,5825.8,2184.11,Profit,,
904,05-01-2024,East,Office Supplies,Stapler,7,48.14,50.81,30,355.7,18.69,Profit,,
905,03-07-2023,West,Office Supplies,Paper,15,1.67,2.6,15,38.99,13.98,Profit,,
906,06-11-2023,East,Office Supplies,Notebook,13,30.1,49.24,0,640.06,248.82,Profit,,
907,15-01-2023,East,Grocery,Snacks,18,28.01,31.69,10,570.38,66.28,Profit,,
908,26-12-2024,South,Grocery,Oil,13,28.82,40.43,15,525.54,150.91,Profit,,
909,30-06-2024,Central,Grocery,Spices,3,5.05,7.2,15,21.6,6.46,Profit,,
910,10-05-2023,East,Clothing,T-shirt,2,89.73,101.97,10,203.94,24.48,Profit,,
911,08-10-2023,South,Office Supplies,Notebook,18,52.18,77.63,10,1397.34,458.07,Profit,,
912,16-02-2023,East,Furniture,Cabinet,13,313.27,288.15,30,3745.92,-326.65,Loss,,
913,25-02-2023,South,Clothing,Jeans,18,36.69,52.74,15,949.4,289.02,Profit,,
914,20-07-2024,East,Office Supplies,Stapler,3,39.92,51.18,10,153.55,33.78,Profit,,
915,27-10-2023,Central,Electronics,Headphones,16,813.75,879.59,30,14073.39,1053.35,Profit,,
916,15-12-2024,Central,Grocery,Spices,7,8.66,12.6,5,88.19,27.55,Profit,,
917,10-05-2023,East,Grocery,Spices,7,20.27,25.12,10,175.83,33.94,Profit,,
918,15-10-2024,Central,Grocery,Rice,17,13.74,15.21,5,258.6,25.03,Profit,,
919,17-05-2024,West,Electronics,Laptop,9,558.82,773.76,15,6963.85,1934.52,Profit,,
920,16-04-2023,Unknown,Furniture,Chair,3,183.6,248.12,0,744.36,193.57,Profit,,
921,13-01-2023,South,Furniture,Sofa,5,607.48,561.35,20,2806.77,-230.63,Loss,,
922,10-08-2024,South,Clothing,Jacket,18,79.25,54.65,40,983.77,-442.68,Loss,,
923,19-10-2023,South,Electronics,Headphones,9,307.43,533.18,0,4798.62,2031.76,Profit,,
924,25-04-2024,East,Office Supplies,Pen,18,7.21,14.08,0,253.47,123.72,Profit,,
925,05-05-2024,Central,Grocery,Rice,10,20.4,35.21,10,352.15,148.12,Profit,,
926,27-03-2024,Central,Office Supplies,Notebook,1,60.51,85.57,10,85.57,25.06,Profit,,
927,15-12-2023,Central,Grocery,Oil,6,31.65,44.12,10,264.72,74.81,Profit,,
928,08-07-2023,West,Clothing,Shirt,2,43.83,72.73,0,145.45,57.79,Profit,,
929,22-02-2023,East,Grocery,Beverages,11,31.29,46.08,5,506.92,162.73,Profit,,
930,16-09-2023,North,Office Supplies,Pen,6,19.83,26.75,20,160.47,41.52,Profit,,
931,04-05-2024,Central,Clothing,Jeans,15,34.36,52.76,10,791.39,276.02,Profit,,
932,27-04-2023,East,Grocery,Oil,9,28.71,34.77,30,312.95,54.53,Profit,,
933,08-03-2023,Central,Office Supplies,Stapler,11,35.62,49.62,5,545.83,153.99,Profit,,
934,15-02-2024,East,Furniture,Table,11,318.78,360.61,40,3966.69,460.15,Profit,,
935,18-05-2024,North,Grocery,Oil,19,31.8,39.95,10,759.09,154.99,Profit,,
936,17-03-2023,Central,Furniture,Table,5,356.0183951,758.51,0,3792.56,843.36,Profit,,
937,13-08-2024,North,Electronics,Tablet,10,676.48,920.92,10,9209.25,2444.4,Profit,,
938,06-10-2024,Central,Grocery,Snacks,19,18.23482353,36.01,10,684.13,115.87,Profit,,
939,03-12-2024,South,Clothing,Jeans,1,76.88309859,82.75,0,82.75,21.87,Profit,,
940,24-02-2023,North,Office Supplies,Printer,14,36.43,69.23,0,969.23,459.18,Profit,,
941,05-06-2023,South,Clothing,Shoes,12,48.73,51.27,40,615.24,30.47,Profit,,
942,02-06-2023,East,Electronics,Mobile,17,267.52,268.92,15,4571.64,23.76,Profit,,
943,30-07-2024,Central,Office Supplies,Pen,3,46.39,66.15,0,198.44,59.26,Profit,,
944,08-11-2023,Central,Clothing,Shoes,19,89.23,129.34,15,2457.4,-761.94,Loss,,
945,29-03-2023,North,Office Supplies,Printer,12,4.41,3.81,0,45.76,-7.2,Loss,,
946,12-09-2023,South,Clothing,T-shirt,17,61.69,77.08,5,1310.39,261.62,Profit,,
947,02-05-2023,North,Furniture,Cabinet,11,556.72,903.35,0,9936.85,3812.88,Profit,,
948,25-07-2024,West,Office Supplies,Notebook,3,24.59,26.6,30,79.79,6,Profit,,
949,02-03-2024,West,Office Supplies,Stapler,16,44.68,66.9,5,1070.4,355.53,Profit,,
950,12-09-2024,South,Electronics,Headphones,16,113.75,203.45,10,3255.26,1435.2,Profit,,
951,02-09-2024,East,Furniture,Sofa,18,621.36,602.34,20,10842.2,-342.34,Loss,,
952,25-09-2024,South,Clothing,Jacket,3,102.14,165.84,5,497.53,191.11,Profit,,
953,20-08-2023,West,Office Supplies,Stapler,7,31.52,30.97,40,216.81,-3.79,Loss,,
954,19-06-2024,North,Office Supplies,Pen,6,51.3,43.02,30,258.11,-49.69,Loss,,
955,25-01-2024,South,Clothing,Shoes,13,105.68,129.7,0,1686.15,312.29,Profit,,
956,06-04-2024,South,Office Supplies,Stapler,3,73.61,79.26,15,237.78,16.96,Profit,,
957,29-03-2024,West,Electronics,Headphones,18,638.4,911.9,0,16414.22,4922.97,Profit,,
958,01-11-2023,East,Electronics,Tablet,7,303.21,386.3,15,2704.1,581.66,Profit,,
959,25-08-2024,North,Office Supplies,Printer,9,73.16,70.81,15,637.28,-21.19,Loss,,
960,15-03-2024,Central,Office Supplies,Printer,4,40.25,55.17,0,220.69,59.71,Profit,,
961,09-11-2023,West,Office Supplies,Paper,14,46.79,62.74,30,878.29,223.26,Profit,,
962,05-08-2024,South,Electronics,Headphones,6,766.62,1095.44,5,6572.66,1972.92,Profit,,
963,27-09-2024,North,Clothing,T-shirt,4,92.59,175.75,5,702.98,332.61,Profit,,
964,03-03-2023,Central,Electronics,Mobile,9,757.28,1005.62,10,9050.59,2235.09,Profit,,
965,16-09-2024,North,Office Supplies,Pen,9,49.99,99.04,0,891.38,441.49,Profit,,
966,12-04-2023,West,Furniture,Table,5,216.84,206.75,20,1033.74,-50.47,Loss,,
967,01-08-2023,Central,Electronics,Mobile,16,927.01,1076.12,20,17217.87,2385.71,Profit,,
968,02-10-2024,South,Grocery,Rice,16,35.38,38.96,20,623.42,57.4,Profit,,
969,05-08-2023,East,Electronics,Tablet,9,625.94,1090.95,5,9818.58,4185.1,Profit,,
970,28-09-2023,North,Electronics,Laptop,4,137.21,177.27,30,709.06,160.24,Profit,,
971,07-11-2024,East,Electronics,Mobile,10,554.1,667.28,15,6672.77,1131.79,Profit,,
972,25-03-2023,Central,Office Supplies,Pen,4,73.62,80.34,10,321.36,26.86,Profit,,
973,10-06-2023,West,Furniture,Sofa,1,557.47,744.69,0,744.69,187.23,Profit,,
974,03-09-2023,West,Grocery,Beverages,5,4.27,5.13,20,25.66,4.3,Profit,,
975,27-06-2023,North,Grocery,Snacks,13,22.99,25.88,10,336.39,37.48,Profit,,
976,19-07-2024,Central,Grocery,Rice,5,15.5,25.96,10,129.8,52.29,Profit,,
977,18-03-2023,North,Electronics,Monitor,7,308.35,470.88,15,3296.13,1137.71,Profit,,
978,10-06-2023,North,Office Supplies,Pen,3,42.5,66.1,5,198.29,70.78,Profit,,
979,03-01-2023,North,Clothing,T-shirt,1,60.75,114.83,5,114.83,54.08,Profit,,
980,23-02-2024,Central,Clothing,Jacket,19,41.15,70.92,10,1347.55,565.76,Profit,,
981,06-04-2024,West,Electronics,Headphones,6,1118.21,1399,0,8394,1684.71,Profit,,
982,06-12-2024,North,Grocery,Beverages,2,26.16,42.31,10,84.63,32.3,Profit,,
983,31-08-2024,Central,Grocery,Oil,8,22.23,25.82,15,206.54,28.69,Profit,,
984,26-04-2024,West,Furniture,Table,16,114.15,209.12,5,3345.85,1519.46,Profit,,
985,26-10-2023,South,Office Supplies,Printer,2,64.73,80.24,10,160.48,31.02,Profit,,
986,03-02-2023,North,Clothing,Jacket,14,118.54,180.53,0,2527.39,867.87,Profit,,
987,26-08-2023,South,Office Supplies,Stapler,7,56.78,65.22,10,456.52,59.09,Profit,,
988,23-10-2023,North,Electronics,Laptop,1,396.94,499.9,15,499.9,102.96,Profit,,
989,24-12-2024,West,Office Supplies,Stapler,10,60.23,85.13,10,851.27,248.97,Profit,,
990,17-10-2023,North,Office Supplies,Stapler,13,34.82,37.43,15,486.54,33.86,Profit,,
991,20-12-2024,East,Clothing,Jeans,3,97.16,114.05,20,342.16,50.66,Profit,,
992,09-04-2024,Central,Furniture,Bed,10,103.59,193.58,5,1935.82,899.93,Profit,,
993,14-03-2023,South,Furniture,Table,7,169.16,183.4,5,1283.82,99.71,Profit,,
994,04-12-2024,East,Furniture,Cabinet,11,353.07,377.08,0,4147.92,264.12,Profit,,
995,28-08-2023,South,Furniture,Chair,3,253.64,394.54,20,1183.62,422.69,Profit,,
996,28-09-2023,Central,Office Supplies,Pen,15,58.91,78.45,10,1176.82,293.15,Profit,,
997,02-10-2024,North,Grocery,Spices,3,13.22,15.28,0,45.84,-6.18,Loss,,
998,26-08-2024,East,Clothing,Shirt,9,107.77,154.13,5,1387.21,417.32,Profit,,
999,08-11-2024,Central,Electronics,Mobile,13,546.2127273,953.89,10,12400.62,3294.3,Profit,,
1000,22-07-2023,East,Grocery,Snacks,12,4.71,5.38,0,64.56,8,Profit,,
1001,11-03-2024,North,Furniture,Table,3,589.19,839.93,5,2519.79,752.24,Profit,,
1002,28-04-2023,North,Clothing,T-shirt,11,106.72,115.48,5,1270.25,96.29,Profit,,
1003,11-07-2024,West,Furniture,Sofa,5,197.66,211.9,10,1059.51,71.21,Profit,,
1004,19-08-2023,Central,Grocery,Snacks,6,25.43,29.42,5,176.51,23.92,Profit,,
1005,25-10-2024,South,Clothing,T-shirt,12,55.74,58.09,20,697.1,28.17,Profit,,
1006,02-06-2023,East,Office Supplies,Stapler,11,37.47,68.7,0,755.67,343.45,Profit,,
1007,30-09-2023,South,Clothing,Shoes,6,43.85,49.52,5,297.09,33.98,Profit,,
1008,26-05-2023,South,Electronics,Headphones,15,219.38,323.55,0,4853.28,1562.55,Profit,,
1009,15-03-2023,East,Furniture,Bed,19,539.31,564.06,10,10717.16,470.32,Profit,,
1010,03-03-2023,East,Clothing,Jeans,17,124.08,165.23,15,2808.89,699.61,Profit,,
1011,19-06-2023,West,Grocery,Beverages,19,37.65,38.44,15,730.3,-14.92,Loss,,
1012,11-11-2023,West,Clothing,Jacket,11,39.29,69.02,10,759.21,326.98,Profit,,
1013,01-09-2024,South,Office Supplies,Pen,19,50.97,81.7,10,1552.22,583.81,Profit,,
1014,05-08-2024,East,Office Supplies,Pen,9,13.33,19.28,15,173.49,53.5,Profit,,
1015,23-10-2023,South,Furniture,Cabinet,10,739.91,726.81,15,7268.13,-131,Loss,,
1016,25-03-2024,North,Clothing,Shirt,11,37.48,48.42,30,532.6,120.37,Profit,,
1017,08-05-2023,North,Electronics,Monitor,18,659.3,929.45,15,16730.06,4862.62,Profit,,
1018,24-04-2024,West,Office Supplies,Stapler,2,47.11,58.1,15,116.2,21.97,Profit,,
1019,06-12-2024,North,Office Supplies,Notebook,10,47.67,53.76,10,537.64,60.9,Profit,,
1020,08-11-2023,Unknown,Office Supplies,Printer,2,21.92,32.98,10,65.95,22.11,Profit,,
1021,17-12-2024,South,Office Supplies,Paper,14,6.29,6.45,10,90.34,2.32,Profit,,
1022,17-02-2024,South,Clothing,Shoes,15,111.51,140.29,15,2104.29,431.71,Profit,,
1023,06-10-2023,South,Office Supplies,Printer,19,24.33,38.92,5,739.48,277.27,Profit,,
1024,27-05-2024,Central,Grocery,Spices,7,8.75,12.64,0,88.47,27.21,Profit,,
1025,06-07-2024,East,Electronics,Tablet,17,800.95,1266.36,0,21528.12,7911.94,Profit,,
1026,20-05-2024,South,Office Supplies,Pen,9,27.63,47.15,5,424.37,175.67,Profit,,
1027,24-03-2024,Central,Office Supplies,Notebook,9,25.3,34.2,20,307.77,80.07,Profit,,
1028,24-03-2023,South,Furniture,Bed,13,361.58,627.28,0,8154.6,3454.12,Profit,,
1029,04-09-2024,Central,Furniture,Cabinet,1,731.48,578.63,30,578.63,-152.86,Loss,,
1030,10-02-2023,East,Furniture,Bed,4,526.24,674.37,15,2697.46,592.51,Profit,,
1031,18-03-2024,West,Electronics,Mobile,19,896.98,697.44,40,13251.29,-3791.27,Loss,,
1032,27-11-2023,East,Furniture,Chair,7,344.4180282,283.97,20,1987.81,513.24,Profit,,
1033,10-09-2024,North,Clothing,Jeans,9,78.77,100.28,5,902.48,193.52,Profit,,
1034,14-09-2023,East,Furniture,Cabinet,10,258.67,402.85,15,4028.52,1441.86,Profit,,
1035,27-01-2023,West,Grocery,Beverages,15,5.52,8.2,15,122.93,40.13,Profit,,
1036,04-04-2023,East,Electronics,Laptop,10,536.7959756,1197.82,10,11978.18,1480.09,Profit,,
1037,23-08-2023,East,Electronics,Monitor,17,569.57,689.21,0,11716.49,2033.83,Profit,,
1038,21-11-2024,Central,Clothing,T-shirt,18,76.78,138.68,0,2496.29,1114.23,Profit,,
1039,12-08-2024,West,Office Supplies,Notebook,15,18.07,30.3,0,454.55,183.46,Profit,,
1040,24-08-2024,Central,Grocery,Snacks,10,8.36,9.89,5,98.91,15.29,Profit,,
1041,22-01-2023,East,Electronics,Monitor,13,375.22,403.52,30,5245.76,367.95,Profit,,
1042,19-11-2024,Central,Grocery,Oil,5,23.24,20.83,20,104.17,-12.03,Loss,,
1043,03-10-2023,East,Grocery,Snacks,16,17.18,26.41,5,422.48,147.63,Profit,,
1044,13-08-2024,Unknown,Grocery,Beverages,10,11.88,16.21,0,162.14,43.35,Profit,,
1045,11-02-2023,South,Electronics,Monitor,15,520.52,869.52,10,13042.77,5234.98,Profit,,
1046,29-06-2023,South,Grocery,Oil,5,13.46,16.8,15,83.99,16.67,Profit,,
1047,26-04-2024,East,Electronics,Monitor,15,954.01,749.16,30,11237.47,-3072.68,Loss,,
1048,15-06-2024,South,Furniture,Table,18,203.51,322.48,0,5804.72,2141.58,Profit,,
1049,29-10-2024,Central,Furniture,Sofa,12,650.12,751.67,10,9020.05,1218.58,Profit,,
1050,28-03-2024,West,Electronics,Mobile,14,469.18,843.18,0,11804.53,5235.97,Profit,,
1051,12-10-2023,West,Clothing,Shirt,13,164.16,176.12,10,2289.5,155.38,Profit,,
1052,05-07-2023,South,Grocery,Beverages,12,13.5,21.35,15,256.25,94.26,Profit,,
1053,22-08-2024,West,Office Supplies,Notebook,5,3.89,3.82,20,19.11,-0.37,Loss,,
1054,22-03-2024,North,Electronics,Mobile,9,697.13,520.69,40,4686.2,-1588.01,Loss,,
1055,12-10-2024,Central,Furniture,Cabinet,19,327.75,502.62,5,9549.87,3322.66,Profit,,
1056,18-05-2024,Central,Furniture,Table,12,113.87,165.63,15,1987.54,621.12,Profit,,
1057,04-04-2023,South,Electronics,Monitor,16,614.31,1059.76,0,16956.16,7127.21,Profit,,
1058,26-04-2024,East,Electronics,Mobile,10,1012.22,1038.32,15,10383.18,261.03,Profit,,
1059,23-12-2023,West,Furniture,Cabinet,12,105.26,105.41,15,1264.89,1.79,Profit,,
1060,23-02-2024,North,Office Supplies,Stapler,2,34.95,55.74,0,111.49,41.6,Profit,,
1061,08-12-2023,South,Clothing,Shirt,11,57.98,109.26,5,1201.81,564.04,Profit,,
1062,25-11-2023,West,Grocery,Spices,5,22.81,40.54,0,202.72,88.68,Profit,,
1063,17-11-2024,South,Grocery,Oil,15,11.12,17.48,0,262.21,95.37,Profit,,
1064,18-04-2023,South,Grocery,Spices,13,10.52,9.96,40,129.54,-7.19,Loss,,
1065,14-06-2023,Central,Office Supplies,Notebook,12,56.38,61.31,15,735.78,59.17,Profit,,
1066,04-12-2023,South,Office Supplies,Printer,6,27.73,26.45,20,158.72,-7.64,Loss,,
1067,26-02-2024,Central,Clothing,Shoes,14,14.04,19.64,5,274.9,78.31,Profit,,
1068,11-12-2024,South,Office Supplies,Pen,19,50.41,84.55,5,1606.4,648.65,Profit,,
1069,22-05-2024,South,Grocery,Beverages,9,9.52,15.26,0,137.37,51.69,Profit,,
1070,23-10-2023,South,Electronics,Laptop,19,671.61,1107.36,0,21039.9,8279.24,Profit,,
1071,09-11-2024,West,Office Supplies,Stapler,14,4.71,7.68,15,107.55,41.6,Profit,,
1072,15-02-2024,North,Furniture,Cabinet,10,554.13,612.17,15,6121.68,-580.43,Loss,,
1073,17-07-2024,Central,Furniture,Bed,17,439.06,472.52,5,8032.89,568.85,Profit,,
1074,07-02-2023,Central,Office Supplies,Pen,8,34.91,45.22,30,361.73,82.46,Profit,,
1075,10-04-2024,North,Office Supplies,Pen,15,38.62,45.47,0,682.09,102.79,Profit,,
1076,01-04-2023,Central,Grocery,Oil,1,16.95,25.7,5,25.7,8.75,Profit,,
1077,19-11-2023,West,Office Supplies,Pen,12,9,8.9,15,106.79,-1.19,Loss,,
1078,16-09-2023,East,Office Supplies,Paper,1,20.57,31.33,5,31.33,10.76,Profit,,
1079,28-11-2023,West,Electronics,Monitor,16,900.55,1024.73,30,16395.66,1986.84,Profit,,
1080,29-04-2023,West,Furniture,Bed,19,644.46,518.94,30,9859.84,-2384.95,Loss,,
1081,18-02-2024,Central,Clothing,T-shirt,15,49.06,86.75,10,1301.27,565.32,Profit,,
1082,10-06-2024,South,Electronics,Tablet,9,589,844.42,5,7599.79,2298.8,Profit,,
1083,02-01-2023,South,Clothing,Shoes,5,32.7,35.62,20,178.1,14.62,Profit,,
1084,04-11-2024,Central,Electronics,Headphones,5,306.69,292.68,20,1463.4,-70.03,Loss,,
1085,09-07-2024,East,Office Supplies,Paper,12,13.32,11.02,40,132.27,-27.6,Loss,,
1086,18-04-2024,North,Furniture,Chair,10,677.78,675.6,15,6756.04,-21.79,Loss,,
1087,28-02-2024,North,Office Supplies,Stapler,11,14.77,15.26,30,167.89,5.37,Profit,,
1088,25-02-2023,West,Office Supplies,Pen,4,21.14,29.09,0,116.36,31.82,Profit,,
1089,12-07-2023,West,Furniture,Sofa,18,721.8,717.21,20,12909.8,-82.62,Loss,,
1090,14-06-2024,South,Clothing,Shirt,5,23.21,39.19,15,195.95,-79.89,Loss,,
1091,06-01-2024,East,Grocery,Spices,11,29.13,29.32,15,322.5,2.09,Profit,,
1092,29-09-2024,West,Clothing,T-shirt,10,86.5,133.51,0,1335.15,470.16,Profit,,
1093,25-05-2024,Central,Office Supplies,Printer,1,57.87,68.75,10,68.75,10.88,Profit,,
1094,02-10-2024,South,Clothing,Shoes,1,126.04,167.87,15,167.87,41.83,Profit,,
1095,28-03-2024,Central,Grocery,Spices,7,37.29,27.15,40,190.08,-70.97,Loss,,
1096,22-02-2023,East,Grocery,Oil,3,15.18,20.06,5,60.18,14.66,Profit,,
1097,28-07-2023,Unknown,Office Supplies,Stapler,9,41.92,72.42,0,651.81,274.55,Profit,,
1098,01-10-2023,Central,Clothing,Jacket,19,26.43,32.14,20,610.7,-108.46,Loss,,
1099,16-07-2024,South,Clothing,Shoes,10,68.14,84.76,10,847.59,166.19,Profit,,
1100,15-05-2023,Unknown,Electronics,Mobile,6,304.02,380.89,10,2285.34,461.23,Profit,,
1101,22-10-2023,South,Furniture,Chair,3,197.93,392.95,0,1178.86,585.07,Profit,,
1102,24-03-2024,East,Office Supplies,Paper,13,26.71,38.54,10,501.06,153.79,Profit,,
1103,16-12-2024,North,Office Supplies,Stapler,7,2.36,2.86,10,20.05,3.51,Profit,,
1104,11-05-2024,North,Furniture,Bed,3,750.42,829.94,10,2489.83,238.57,Profit,,
1105,05-05-2023,West,Electronics,Mobile,1,445.26,460.21,15,460.21,14.95,Profit,,
1106,30-01-2023,North,Office Supplies,Paper,2,45.65,45.47,15,90.94,-0.36,Loss,,
1107,07-10-2024,South,Electronics,Headphones,4,401.69,516.14,15,2064.57,457.79,Profit,,
1108,15-09-2024,Central,Clothing,Shirt,11,42.91,39.22,40,431.46,-40.58,Loss,,
1109,03-09-2023,West,Electronics,Tablet,11,223.84,316.77,0,3484.51,1022.29,Profit,,
1110,27-12-2024,East,Office Supplies,Stapler,4,12.1,20.19,5,80.77,32.36,Profit,,
1111,12-06-2023,South,Office Supplies,Pen,10,61.02,74.19,0,741.92,131.76,Profit,,
1112,15-11-2023,North,Grocery,Beverages,11,13.88,21.79,5,239.67,86.96,Profit,,
1113,18-07-2024,East,Furniture,Cabinet,12,470.33,624.17,15,7490.02,1846.09,Profit,,
1114,15-01-2023,Central,Furniture,Chair,13,322.79,507.05,0,6591.61,2395.32,Profit,,
1115,19-07-2024,South,Office Supplies,Stapler,16,29.2,41.55,0,664.76,197.63,Profit,,
1116,22-02-2024,North,Office Supplies,Notebook,1,13.14,14.76,10,14.76,1.62,Profit,,
1117,06-04-2023,North,Clothing,Jeans,14,26.9,33.7,20,471.79,-95.24,Loss,,
1118,19-08-2023,East,Furniture,Chair,1,133.52,177.8,0,177.8,44.29,Profit,,
1119,27-04-2023,West,Grocery,Snacks,6,12.2,17.65,5,105.92,32.71,Profit,,
1120,17-04-2024,South,Grocery,Spices,1,3.35,4.57,15,4.57,1.22,Profit,,
1121,01-05-2023,North,Office Supplies,Pen,13,72.85,85.66,0,1113.52,-166.45,Loss,,
1122,25-10-2024,East,Electronics,Monitor,4,792.84,806.53,30,3226.13,54.76,Profit,,
1123,07-06-2023,East,Office Supplies,Stapler,17,6.23,7.49,10,127.3,21.38,Profit,,
1124,25-05-2024,South,Clothing,Jacket,7,93.49,128.88,20,902.19,247.73,Profit,,
1125,26-10-2023,West,Office Supplies,Notebook,18,49.82,92.62,0,1667.08,770.27,Profit,,
1126,05-06-2024,North,Grocery,Spices,10,33.77,32.9,30,328.97,-8.73,Loss,,
1127,23-12-2024,West,Clothing,Jeans,12,121.29,138.38,5,1660.54,205.01,Profit,,
1128,07-10-2023,Central,Office Supplies,Pen,12,6.05,6.55,30,78.62,6.06,Profit,,
1129,01-03-2024,East,Electronics,Monitor,13,348.61,544.07,15,7072.94,2540.99,Profit,,
1130,09-05-2024,Central,Clothing,Shirt,6,110.8,159.85,0,959.1,-294.29,Loss,,
1131,28-04-2024,Central,Clothing,T-shirt,12,64.67,91.9,20,1102.78,326.7,Profit,,
1132,07-09-2023,West,Clothing,Shoes,17,136.45,163.91,5,2786.41,466.82,Profit,,
1133,12-04-2024,South,Office Supplies,Paper,6,56.01,85.09,5,510.53,174.47,Profit,,
1134,18-07-2024,West,Clothing,Shoes,15,63.58,76.59,0,1148.84,195.13,Profit,,
1135,29-05-2023,West,Office Supplies,Pen,13,1.6,2.27,10,29.5,8.67,Profit,,
1136,28-01-2024,North,Electronics,Headphones,4,177.19,234.58,0,938.33,229.58,Profit,,
1137,15-07-2023,South,Grocery,Oil,11,16.66,28.47,10,313.2,129.91,Profit,,
1138,05-09-2024,East,Clothing,Shoes,17,68.93,77.28,15,1313.74,141.95,Profit,,
1139,04-06-2024,North,Office Supplies,Stapler,13,32.53,58.02,10,754.29,331.42,Profit,,
1140,20-05-2023,East,Clothing,Jeans,14,81.22,95.43,15,1335.95,198.83,Profit,,
1141,13-03-2023,East,Electronics,Tablet,16,168.15,325.57,0,5209.04,2518.62,Profit,,
1142,10-10-2023,South,Electronics,Monitor,12,798.81,1028.15,10,12337.74,2751.98,Profit,,
1143,29-02-2024,East,Grocery,Snacks,1,3.98,7.35,0,7.35,3.37,Profit,,
1144,15-12-2023,East,Furniture,Cabinet,1,196.36,326.96,10,326.96,130.6,Profit,,
1145,03-06-2024,West,Furniture,Table,2,131.1,172.62,15,345.24,83.04,Profit,,
1146,01-10-2023,South,Furniture,Table,9,508.17,511.66,10,4604.96,31.43,Profit,,
1147,03-01-2023,South,Clothing,Jeans,8,63.98,85.56,10,684.5,-172.69,Loss,,
1148,17-10-2023,Central,Furniture,Table,2,242.42,358.1,0,716.21,231.36,Profit,,
1149,02-11-2023,North,Clothing,Jeans,6,99.02,105.9,15,635.4,41.26,Profit,,
